Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Frank Ntilikina,PG,23,DAL,21,0,11.9,1.4,4.0,.349,0.7,2.1,.333,0.7,1.8,.368,.440,0.6,0.6,1.000,0.1,1.4,1.5,1.2,0.6,0.1,0.5,1.0,4.0
Jusuf Nurkić,C,27,POR,31,31,25.3,5.1,8.9,.569,0.2,0.8,.200,4.9,8.1,.606,.578,2.8,3.8,.739,2.4,7.7,10.1,2.3,1.0,0.5,2.2,3.2,13.1
David Nwaba,SF,29,HOU,22,0,11.8,1.8,3.6,.488,0.2,1.0,.190,1.6,2.7,.593,.513,0.8,1.2,.630,0.8,2.5,3.3,0.6,0.6,0.3,0.5,1.2,4.5
Jordan Nwora,SF,23,MIL,26,3,19.0,3.0,7.5,.402,1.3,3.7,.358,1.7,3.8,.444,.490,0.5,0.7,.824,0.7,3.2,3.8,1.1,0.4,0.4,1.2,1.0,7.8
Royce O'Neale,SF,28,UTA,27,27,30.9,2.9,5.7,.503,1.6,3.8,.408,1.3,1.9,.700,.641,0.7,0.9,.720,0.9,4.0,4.9,2.5,1.4,0.6,1.0,2.3,7.9
Semi Ojeleye,PF,27,MIL,12,0,19.7,1.1,4.5,.241,0.6,2.7,.219,0.5,1.8,.273,.306,0.4,0.6,.714,1.8,2.1,3.9,0.3,0.3,0.4,0.4,1.5,3.2
Chuma Okeke,PF,23,ORL,25,3,22.5,2.7,7.2,.370,0.9,3.6,.253,1.8,3.6,.489,.434,1.0,1.2,.862,0.6,3.6,4.3,1.3,1.0,0.4,1.0,1.3,7.3
Josh Okogie,SG,23,MIN,20,5,13.9,0.8,2.5,.327,0.3,1.1,.238,0.6,1.4,.393,.378,0.8,1.3,.577,1.0,1.3,2.2,0.9,0.7,0.3,0.5,1.4,2.6
Onyeka Okongwu,C,21,ATL,1,0,14.0,4.0,4.0,1.000,0.0,0.0,,4.0,4.0,1.000,1.000,2.0,2.0,1.000,0.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,10.0
Isaac Okoro,SF,21,CLE,23,19,28.8,3.4,7.7,.444,1.0,3.2,.301,2.5,4.6,.543,.506,1.5,2.0,.761,1.3,2.7,4.0,1.7,0.9,0.3,1.1,2.3,9.3
KZ Okpala,PF,22,MIA,18,0,10.8,1.1,2.9,.358,0.3,1.2,.273,0.7,1.7,.419,.415,0.4,0.6,.800,0.6,1.4,2.0,0.6,0.2,0.3,0.2,1.2,2.9
Kelly Olynyk,C,30,DET,10,1,23.0,4.5,9.8,.459,1.4,4.1,.341,3.1,5.7,.544,.531,2.1,3.5,.600,1.3,4.0,5.3,2.3,1.4,0.7,1.5,2.7,12.5
Eugene Omoruyi,SF,24,DAL,4,0,4.5,0.5,1.3,.400,0.3,0.5,.500,0.3,0.8,.333,.500,0.5,1.0,.500,0.5,1.3,1.8,0.5,0.0,0.0,0.0,0.5,1.8
Miye Oni,SG,24,UTA,14,0,2.9,0.1,0.5,.286,0.1,0.4,.167,0.1,0.1,1.000,.357,0.0,0.1,.000,0.0,0.4,0.4,0.4,0.0,0.0,0.1,0.4,0.4
Cedi Osman,SF,26,CLE,25,0,22.1,4.0,8.7,.459,2.4,5.8,.410,1.6,3.0,.554,.594,1.1,1.6,.692,0.4,2.1,2.6,1.8,1.0,0.3,1.0,1.8,11.4
Kelly Oubre Jr.,SF,26,CHO,32,9,29.0,6.2,13.5,.457,2.9,7.6,.377,3.3,5.8,.561,.564,1.5,2.3,.653,1.2,2.9,4.1,1.3,1.0,0.3,1.1,2.6,16.7
Kevin Pangos,PG,29,CLE,12,0,4.1,0.3,0.9,.364,0.2,0.5,.333,0.2,0.4,.400,.455,0.1,0.2,.500,0.1,0.2,0.3,0.7,0.1,0.0,0.3,0.4,0.9
Jabari Parker,PF,26,BOS,9,0,9.3,1.6,3.0,.519,0.6,1.0,.556,1.0,2.0,.500,.611,0.9,0.9,1.000,0.4,1.8,2.2,0.4,0.3,0.1,0.6,1.2,4.6
Eric Paschall,PF,25,UTA,23,0,10.6,1.1,2.7,.419,0.5,1.7,.300,0.6,1.0,.636,.516,0.6,0.8,.684,0.6,1.2,1.8,0.6,0.1,0.1,0.5,0.7,3.3
Chris Paul,PG,36,PHO,29,29,32.1,5.3,11.0,.486,1.0,2.9,.337,4.4,8.1,.538,.530,2.8,3.4,.818,0.2,3.7,4.0,10.1,2.0,0.3,2.3,2.1,14.4
Cameron Payne,PG,27,PHO,24,0,20.0,3.8,9.6,.398,1.0,3.3,.316,2.8,6.3,.441,.452,1.8,2.1,.843,0.4,2.7,3.1,3.4,0.6,0.3,2.0,2.0,10.5
Elfrid Payton,PG,27,PHO,15,0,12.6,1.6,4.1,.393,0.1,0.3,.200,1.5,3.7,.411,.402,0.4,0.7,.545,0.7,1.4,2.1,2.3,0.3,0.1,1.3,1.0,3.7
Gary Payton II,PG,29,GSW,29,1,14.2,2.7,4.0,.658,0.6,1.5,.395,2.1,2.6,.811,.731,0.7,1.1,.613,1.0,2.1,3.1,0.7,1.2,0.2,0.5,1.6,6.6
Jamorko Pickett,PF,24,DET,3,0,3.0,0.3,0.3,1.000,0.3,0.3,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0
Mason Plumlee,C,31,CHO,23,23,25.1,2.9,4.9,.589,0.0,0.0,,2.9,4.9,.589,.589,1.0,2.5,.379,2.5,4.6,7.1,2.8,0.8,0.9,1.2,2.9,6.7
Jakob Poeltl,C,26,SAS,22,21,29.1,5.5,9.2,.601,0.0,0.0,,5.5,9.2,.601,.601,0.9,2.4,.365,4.2,4.4,8.6,2.6,0.5,1.6,1.5,3.0,12.0
Aleksej Pokusevski,PF,20,OKC,27,0,14.6,2.0,5.6,.351,0.5,2.5,.209,1.4,3.1,.464,.397,0.3,0.5,.500,1.1,3.3,4.3,1.2,0.5,0.5,1.1,1.2,4.7
Yves Pons,SF,22,MEM,4,0,3.5,0.3,0.8,.333,0.3,0.3,1.000,0.0,0.5,.000,.500,0.0,0.0,,0.3,0.5,0.8,0.0,0.0,0.0,0.0,0.3,0.8
Jordan Poole,SG,22,GSW,28,28,30.7,6.2,14.0,.442,2.6,7.8,.338,3.5,6.1,.576,.537,2.9,3.1,.909,0.3,3.1,3.4,3.4,1.0,0.2,2.5,2.9,17.9
Kevin Porter Jr.,PG,21,HOU,19,19,30.2,4.4,12.2,.358,1.8,5.8,.309,2.6,6.4,.402,.431,2.3,3.7,.629,0.8,3.6,4.4,5.8,1.3,0.3,4.0,2.3,12.8
Michael Porter Jr.,SF,23,DEN,9,9,29.4,4.1,11.4,.359,1.1,5.3,.208,3.0,6.1,.491,.408,0.6,1.0,.556,1.0,5.6,6.6,1.9,1.1,0.2,1.3,1.8,9.9
Otto Porter,PF,28,GSW,25,0,19.5,2.6,5.9,.449,1.6,4.0,.394,1.1,1.9,.563,.582,0.6,0.8,.789,0.7,4.0,4.8,1.0,0.8,0.3,0.6,1.3,7.4
Bobby Portis,C,26,MIL,25,21,28.4,6.0,12.6,.473,1.9,4.7,.402,4.1,7.9,.515,.548,1.8,2.3,.793,2.8,6.2,9.0,1.4,0.9,1.0,1.6,2.5,15.6
Kristaps Porziņģis,PF,26,DAL,22,22,29.9,6.9,15.7,.438,1.5,5.5,.283,5.3,10.2,.520,.487,4.1,4.5,.900,2.1,5.7,7.9,2.0,0.7,1.6,1.4,2.4,19.4
Dwight Powell,C,30,DAL,29,26,19.2,2.1,3.7,.575,0.2,0.7,.350,1.9,3.0,.628,.608,1.0,1.5,.698,1.9,2.5,4.4,1.1,0.4,0.5,0.7,2.4,5.5
Norman Powell,SF,28,POR,27,27,31.9,6.1,13.1,.468,2.2,5.3,.415,4.0,7.9,.502,.551,3.6,4.4,.822,0.3,2.4,2.7,2.1,0.9,0.4,1.6,2.2,18.1
Joshua Primo,SG,19,SAS,8,0,7.4,0.8,1.4,.545,0.5,1.0,.500,0.3,0.4,.667,.727,0.0,0.0,,0.1,0.6,0.8,0.5,0.4,0.5,0.0,0.5,2.0
Taurean Prince,PF,27,MIN,24,8,15.4,1.5,4.2,.366,0.9,2.8,.309,0.7,1.4,.485,.470,0.7,0.9,.762,0.5,1.6,2.1,0.8,0.4,0.2,0.5,1.5,4.6
Payton Pritchard,SG,24,BOS,24,0,10.1,1.0,3.4,.305,0.8,2.3,.339,0.3,1.1,.231,.421,0.2,0.2,1.000,0.3,0.9,1.2,1.5,0.0,0.1,0.6,0.7,3.1
Trevelin Queen,G,24,HOU,1,0,3.0,0.0,2.0,.000,0.0,2.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neemias Queta,C,22,SAC,1,0,8.0,0.0,4.0,.000,0.0,0.0,,0.0,4.0,.000,.000,0.0,0.0,,3.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0
Immanuel Quickley,PG,22,NYK,29,1,21.8,3.3,8.6,.390,1.8,5.3,.346,1.5,3.3,.458,.496,1.7,1.8,.923,0.4,2.0,2.4,2.6,0.7,0.1,1.1,2.2,10.2
Jahmi'us Ramsey,SG,20,SAC,9,0,7.7,1.1,2.9,.385,0.2,1.2,.182,0.9,1.7,.533,.423,0.4,0.9,.500,0.1,0.3,0.4,0.3,0.1,0.1,0.2,0.6,2.9
Julius Randle,PF,27,NYK,30,30,35.4,6.9,16.5,.420,1.8,5.5,.335,5.1,11.0,.462,.476,3.9,5.0,.785,1.7,8.0,9.7,5.3,0.7,0.7,3.4,2.9,19.6
Austin Reaves,SG,23,LAL,17,0,19.7,2.0,4.0,.500,0.9,2.4,.390,1.1,1.6,.667,.618,0.9,1.0,.882,0.3,2.2,2.5,1.1,0.2,0.1,0.7,1.7,5.8
Cam Reddish,SF,22,ATL,25,0,22.3,3.7,9.2,.406,1.6,4.2,.377,2.1,4.9,.431,.493,2.0,2.2,.911,0.8,1.8,2.6,0.9,1.0,0.2,1.2,1.3,11.1
Davon Reed,SG,26,DEN,6,2,16.5,1.2,3.2,.368,0.5,1.3,.375,0.7,1.8,.364,.447,0.3,0.3,1.000,0.3,3.5,3.8,1.3,1.5,0.2,0.3,1.2,3.2
Paul Reed,C,22,PHI,15,2,9.5,1.2,2.5,.486,0.0,0.3,.000,1.2,2.2,.545,.486,0.0,0.0,,1.1,1.5,2.5,0.5,0.6,0.6,0.4,1.4,2.4
Naz Reid,C,22,MIN,28,1,16.0,3.1,6.9,.448,0.9,2.4,.353,2.3,4.5,.500,.510,1.6,2.2,.726,1.3,2.1,3.4,0.8,0.5,0.8,0.9,2.4,8.7
Nick Richards,C,24,CHO,25,5,9.0,1.5,2.1,.698,0.0,0.0,,1.5,2.1,.698,.698,0.6,0.7,.833,0.8,1.1,2.0,0.3,0.2,0.6,0.5,1.4,3.6
Josh Richardson,SG,28,BOS,22,0,25.2,3.8,8.0,.475,1.5,3.6,.405,2.4,4.5,.531,.565,1.6,2.0,.814,0.6,2.3,2.9,1.4,0.7,0.5,0.7,2.0,10.7
Austin Rivers,SG,29,DEN,19,3,17.5,1.7,4.6,.368,0.7,2.7,.269,0.9,1.8,.514,.448,0.2,0.3,.500,0.4,1.1,1.5,0.8,0.5,0.1,0.5,1.2,4.3
Duncan Robinson,SG,27,MIA,31,31,28.5,3.8,10.3,.371,2.8,8.5,.336,1.0,1.8,.536,.509,0.6,0.8,.769,0.4,3.1,3.5,1.5,0.8,0.3,0.8,2.8,11.1
Justin Robinson,PG,24,TOT,19,0,10.9,0.9,3.2,.295,0.5,2.0,.263,0.4,1.2,.348,.377,0.1,0.1,1.000,0.1,0.6,0.7,1.2,0.4,0.0,0.6,0.9,2.5
Justin Robinson,PG,24,MIL,17,0,11.6,1.1,3.4,.316,0.6,2.2,.270,0.5,1.2,.400,.404,0.1,0.1,1.000,0.1,0.6,0.8,1.2,0.5,0.0,0.6,1.0,2.8
Justin Robinson,G,24,SAC,2,0,5.0,0.0,2.0,.000,0.0,0.5,.000,0.0,1.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0
Mitchell Robinson,C,23,NYK,27,20,24.2,2.8,3.7,.752,0.0,0.0,,2.8,3.7,.752,.752,1.3,2.1,.625,3.1,4.4,7.6,0.6,0.5,1.7,0.5,2.7,6.9
Jeremiah Robinson-Earl,C,21,OKC,28,20,21.7,2.6,6.3,.412,1.0,3.2,.326,1.6,3.1,.500,.494,0.7,1.0,.704,1.6,4.1,5.7,0.8,0.5,0.3,0.9,1.6,6.9
Isaiah Roby,PF,23,OKC,13,1,12.6,2.5,4.8,.516,0.4,1.2,.333,2.1,3.6,.574,.556,1.1,1.3,.824,1.1,1.6,2.7,0.8,0.2,0.4,0.7,1.2,6.4
Rajon Rondo,PG,35,LAL,16,0,15.9,1.4,4.3,.338,0.5,1.8,.286,0.9,2.5,.375,.397,0.1,0.1,.500,0.6,2.1,2.6,3.9,0.8,0.3,1.9,1.5,3.4
Derrick Rose,PG,33,NYK,26,4,24.5,4.7,10.5,.445,1.4,3.5,.402,3.3,7.0,.467,.513,1.2,1.2,.968,0.8,2.2,3.0,4.0,0.8,0.5,1.5,0.6,12.0
Terrence Ross,SG,30,ORL,28,0,25.5,3.7,9.4,.394,1.4,4.7,.290,2.4,4.8,.496,.466,2.3,2.7,.853,0.4,2.1,2.4,2.2,0.6,0.2,1.6,1.3,11.1
Terry Rozier,SG,27,CHO,23,23,31.7,6.1,14.6,.418,2.3,6.9,.340,3.7,7.7,.489,.499,1.8,2.2,.840,0.6,2.8,3.4,3.3,1.2,0.5,1.3,1.3,16.3
Ricky Rubio,PG,31,CLE,31,5,28.4,4.2,11.6,.363,1.7,5.0,.340,2.5,6.6,.380,.436,2.5,3.0,.849,0.4,3.5,3.9,6.6,1.3,0.2,2.7,2.3,12.7
D'Angelo Russell,PG,25,MIN,25,25,32.6,6.5,16.6,.392,3.0,8.7,.341,3.6,8.0,.447,.481,2.9,3.6,.791,0.4,3.5,4.0,6.2,0.9,0.6,2.6,2.1,18.9
Domantas Sabonis,C,25,IND,31,30,34.1,7.0,11.9,.590,0.7,2.4,.293,6.3,9.5,.666,.620,3.6,4.7,.760,3.3,8.5,11.8,4.2,1.1,0.4,3.0,3.2,18.3
Tomáš Satoranský,SG,30,NOP,26,3,14.9,1.0,3.2,.317,0.1,0.8,.136,0.9,2.3,.383,.335,0.5,0.7,.778,0.6,1.4,2.0,2.0,0.3,0.0,0.7,1.1,2.7
Admiral Schofield,G-F,24,ORL,2,0,11.0,1.5,2.5,.600,0.5,0.5,1.000,1.0,2.0,.500,.700,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,3.5
Dennis Schröder,SG,28,BOS,27,17,33.1,6.2,14.1,.438,1.6,4.6,.336,4.6,9.5,.488,.493,3.2,3.6,.896,0.6,2.9,3.6,4.8,0.9,0.1,2.6,2.4,17.1
Jay Scrubb,SG,21,LAC,8,0,6.5,1.4,3.5,.393,0.5,1.8,.286,0.9,1.8,.500,.464,0.1,0.3,.500,0.0,0.5,0.5,0.5,0.3,0.3,0.4,0.4,3.4
Wayne Selden,SG,27,NYK,2,0,5.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Alperen Şengün,C,19,HOU,29,2,18.6,3.1,6.4,.486,0.3,1.2,.278,2.8,5.1,.537,.514,2.6,3.6,.724,1.6,3.1,4.7,2.7,1.0,0.8,1.8,3.1,9.2
Collin Sexton,SG,23,CLE,11,11,28.7,6.2,13.7,.450,1.0,4.1,.244,5.2,9.6,.538,.487,2.6,3.5,.744,1.2,2.1,3.3,2.1,0.9,0.0,2.8,2.3,16.0
Landry Shamet,SG,24,PHO,28,7,20.9,2.7,7.1,.382,1.9,4.8,.388,0.9,2.3,.369,.513,1.0,1.3,.829,0.3,2.1,2.4,1.6,0.3,0.1,0.5,1.2,8.3
Day'Ron Sharpe,PF,20,BRK,10,0,6.2,1.3,2.2,.591,0.1,0.3,.333,1.2,1.9,.632,.614,0.4,1.1,.364,1.4,1.5,2.9,0.0,0.2,0.3,0.8,0.7,3.1
Pascal Siakam,PF,27,TOR,17,17,34.5,7.4,15.6,.470,1.1,3.5,.300,6.3,12.1,.519,.504,3.4,4.5,.740,1.9,5.7,7.6,3.7,0.6,0.8,2.2,3.3,19.1
Marko Simonovic,C,22,CHI,3,0,4.0,0.0,1.7,.000,0.0,1.0,.000,0.0,0.7,.000,.000,1.0,1.3,.750,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.0,1.0
Anfernee Simons,SG,22,POR,27,3,23.7,4.6,10.4,.440,2.1,5.6,.387,2.4,4.9,.500,.543,1.1,1.2,.938,0.6,2.0,2.6,2.1,0.4,0.1,1.2,1.7,12.4
Jericho Sims,PF,23,NYK,9,0,6.4,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.3,0.4,.750,0.3,1.3,1.7,0.1,0.2,0.4,0.2,0.4,1.0
Javonte Smart,PG,22,MIL,9,1,15.7,1.2,4.2,.289,0.4,1.9,.235,0.8,2.3,.333,.342,0.6,0.7,.833,0.4,1.6,2.0,1.1,0.3,0.2,0.8,1.0,3.4
Marcus Smart,PG,27,BOS,29,29,34.2,3.8,9.8,.386,1.3,4.6,.276,2.5,5.2,.483,.451,1.9,2.5,.764,0.6,3.3,3.9,5.6,2.0,0.2,1.9,2.4,10.8
Dennis Smith Jr.,PG,24,POR,16,3,17.4,2.1,5.0,.425,0.3,1.1,.278,1.8,3.9,.468,.456,1.2,1.7,.704,0.4,1.9,2.3,3.1,1.3,0.4,1.8,1.4,5.8
Ish Smith,PG,33,CHO,20,1,14.2,2.3,5.4,.417,0.2,0.5,.400,2.1,4.9,.418,.435,0.2,0.4,.375,0.2,1.2,1.3,2.5,0.5,0.3,1.0,1.0,4.9
Jalen Smith,PF,21,PHO,10,0,8.5,1.3,3.1,.419,0.1,1.1,.091,1.2,2.0,.600,.435,1.1,1.3,.846,1.0,2.1,3.1,0.2,0.2,0.4,0.4,0.9,3.8
Tony Snell,SG,30,POR,22,3,12.0,0.7,2.1,.326,0.5,1.6,.306,0.2,0.5,.400,.446,0.1,0.1,1.000,0.1,1.2,1.4,0.7,0.2,0.1,0.2,1.0,2.0
Jaden Springer,SG,19,PHI,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamar Stevens,PF,24,CLE,20,1,10.7,1.2,3.0,.407,0.5,1.1,.409,0.8,1.9,.405,.483,0.3,0.4,.625,0.6,1.3,1.9,0.4,0.2,0.2,0.4,1.2,3.1
Isaiah Stewart,C,20,DET,27,27,25.8,3.4,6.2,.542,0.1,0.5,.154,3.3,5.7,.574,.548,1.1,1.6,.690,2.6,5.7,8.3,1.1,0.4,1.1,1.2,2.8,7.9
Max Strus,SF,25,MIA,24,0,21.3,3.4,7.5,.458,2.2,5.4,.411,1.2,2.1,.580,.606,0.9,1.3,.733,0.3,2.9,3.2,1.0,0.4,0.1,0.6,1.5,10.0
Jalen Suggs,PG,20,ORL,21,21,27.8,4.1,12.2,.339,1.2,4.9,.255,2.9,7.4,.394,.389,2.8,3.6,.763,0.8,2.6,3.4,3.6,1.1,0.4,3.2,2.8,12.3
Jae'Sean Tate,SF,26,HOU,30,30,28.1,4.7,9.6,.495,0.8,2.7,.313,3.9,6.9,.565,.538,1.9,2.7,.725,1.8,4.0,5.8,3.2,1.0,0.6,2.0,3.5,12.2
Jayson Tatum,SF,23,BOS,30,30,36.5,9.2,21.8,.423,2.9,8.6,.332,6.4,13.2,.482,.489,4.8,5.9,.819,1.1,7.5,8.6,3.6,0.9,0.7,2.7,2.4,26.2
Garrett Temple,SG,35,NOP,29,9,18.3,1.8,4.7,.382,1.1,2.9,.365,0.7,1.8,.412,.496,0.7,0.8,.792,0.7,2.1,2.9,1.1,0.9,0.5,0.9,1.7,5.3
Daniel Theis,C,29,HOU,20,18,22.9,3.4,6.9,.496,0.9,3.0,.300,2.5,3.9,.649,.562,1.2,1.6,.742,1.2,4.1,5.2,0.8,0.5,0.7,1.3,2.5,8.9
Brodric Thomas,SG,25,BOS,4,0,2.0,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,.000,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0,0.5,0.0,0.0
Cameron Thomas,SG,20,BRK,23,1,15.6,2.4,6.3,.382,0.6,2.5,.228,1.8,3.8,.483,.427,0.7,0.9,.810,0.2,1.9,2.0,1.2,0.4,0.2,0.5,0.5,6.1
Isaiah Thomas,G,32,LAL,2,1,27.0,5.0,11.5,.435,2.5,6.5,.385,2.5,5.0,.500,.543,3.5,4.5,.778,0.5,1.5,2.0,1.0,0.0,0.5,2.0,2.5,16.0
Matt Thomas,SG,27,CHI,8,0,6.1,0.6,2.4,.263,0.3,1.1,.222,0.4,1.3,.300,.316,0.0,0.0,,0.0,0.6,0.6,0.0,0.3,0.1,0.0,0.4,1.5
Tristan Thompson,PF,30,SAC,23,2,15.7,2.8,5.3,.537,0.0,0.0,,2.8,5.3,.537,.537,1.2,2.3,.538,2.8,3.1,5.9,0.7,0.3,0.4,1.0,1.8,6.9
JT Thor,PF,19,CHO,7,0,13.6,1.1,3.1,.364,0.4,2.0,.214,0.7,1.1,.625,.432,0.4,0.9,.500,0.6,1.1,1.7,0.9,0.6,0.4,0.3,1.7,3.1
Matisse Thybulle,SG,24,PHI,23,8,24.1,2.2,4.8,.464,0.7,2.5,.298,1.5,2.3,.642,.541,0.3,0.3,.875,0.5,1.7,2.1,1.0,1.7,1.1,0.9,2.0,5.5
Killian Tillie,C,23,MEM,17,0,10.5,1.3,3.3,.393,0.8,2.2,.368,0.5,1.1,.444,.518,0.1,0.2,.500,0.5,0.7,1.2,0.4,0.5,0.5,0.3,1.5,3.5
Xavier Tillman Sr.,PF,23,MEM,24,0,14.6,1.9,4.3,.437,0.3,1.2,.214,1.6,3.1,.520,.466,1.0,1.5,.667,1.3,2.1,3.4,1.4,1.2,0.5,0.8,1.4,5.0
Isaiah Todd,PF,20,WAS,5,0,2.8,0.8,2.0,.400,0.8,1.4,.571,0.0,0.6,.000,.600,0.2,0.4,.500,0.2,0.2,0.4,0.0,0.4,0.2,0.2,0.2,2.6
Obi Toppin,PF,23,NYK,26,0,15.9,3.4,6.4,.530,0.3,1.8,.196,3.0,4.6,.658,.557,1.6,2.0,.788,1.2,2.7,3.9,0.9,0.3,0.6,0.9,1.5,8.7
Juan Toscano-Anderson,SF,28,GSW,29,2,16.2,1.9,3.7,.509,0.3,1.2,.250,1.6,2.5,.639,.551,0.6,1.0,.643,0.6,2.3,3.0,2.1,0.6,0.4,1.2,1.4,4.7
Karl-Anthony Towns,C,26,MIN,29,29,34.3,8.6,17.0,.506,2.4,5.7,.418,6.2,11.3,.550,.576,4.8,5.8,.822,2.9,6.1,9.0,3.4,1.1,1.1,3.4,3.7,24.4
Gary Trent Jr.,SG,23,TOR,27,26,34.6,6.3,14.4,.434,2.7,7.1,.383,3.5,7.3,.485,.530,1.5,1.7,.872,0.4,2.6,3.0,2.0,2.2,0.3,0.9,2.1,16.8
P.J. Tucker,PF,36,MIA,31,31,28.3,3.0,6.0,.505,1.3,2.8,.455,1.7,3.2,.551,.613,0.5,0.7,.762,1.7,3.9,5.6,2.1,0.7,0.3,0.9,2.4,7.9
Myles Turner,C,25,IND,30,30,29.6,4.7,9.1,.513,1.7,4.8,.364,2.9,4.3,.677,.608,1.9,2.5,.747,1.5,5.9,7.4,1.0,0.6,2.9,1.3,2.5,12.9
Jonas Valančiūnas,C,29,NOP,31,31,31.6,7.4,13.9,.529,1.1,2.3,.465,6.3,11.6,.542,.567,3.1,3.8,.815,3.5,8.4,11.9,2.5,0.6,1.0,2.3,3.1,18.9
Denzel Valentine,SG,28,CLE,19,0,6.7,0.6,2.2,.293,0.5,1.4,.333,0.2,0.7,.214,.402,0.0,0.0,,0.3,0.7,1.1,0.3,0.3,0.0,0.4,0.6,1.7
Jarred Vanderbilt,PF,22,MIN,29,22,24.8,2.6,4.5,.565,0.1,0.3,.222,2.5,4.2,.590,.573,0.9,1.3,.730,3.1,5.4,8.6,1.2,1.5,0.8,1.1,2.8,6.1
Fred VanVleet,PG,27,TOR,28,28,37.9,7.0,16.2,.434,3.4,8.5,.397,3.6,7.7,.474,.539,2.6,3.0,.869,0.8,4.3,5.1,6.7,1.6,0.6,3.0,2.5,20.1
Devin Vassell,SF,21,SAS,24,1,24.5,4.3,9.3,.468,1.7,4.5,.374,2.7,4.8,.557,.559,0.9,1.2,.724,0.7,3.0,3.7,1.4,1.0,0.8,0.7,1.9,11.2
Gabe Vincent,PG,25,MIA,28,6,20.1,2.9,6.6,.443,1.5,4.0,.375,1.4,2.6,.548,.557,0.7,1.0,.741,0.4,1.4,1.8,2.7,0.8,0.2,1.5,2.2,8.1
Nikola Vučević,C,31,CHI,21,21,33.2,6.3,15.4,.407,1.7,4.8,.350,4.6,10.7,.433,.461,1.1,1.7,.639,1.8,8.9,10.6,3.5,1.0,1.0,1.6,2.3,15.3
Dean Wade,PF,25,CLE,21,13,20.6,2.0,4.4,.441,1.1,3.0,.365,0.9,1.4,.600,.565,0.3,0.4,.750,0.7,2.7,3.4,1.2,0.6,0.0,0.3,1.7,5.3
Franz Wagner,SF,20,ORL,31,31,32.1,5.6,12.5,.445,1.3,3.6,.363,4.3,8.9,.478,.497,2.1,2.5,.810,1.3,3.5,4.7,2.9,1.1,0.4,1.4,2.4,14.5
Moritz Wagner,C,24,ORL,26,0,11.7,2.0,4.5,.449,1.0,2.8,.370,1.0,1.7,.578,.564,1.2,1.5,.769,0.5,2.0,2.5,0.8,0.2,0.2,0.8,1.8,6.3
Ish Wainright,PF,27,PHO,10,0,5.6,0.5,2.1,.238,0.2,1.2,.167,0.3,0.9,.333,.286,0.0,0.2,.000,0.6,0.6,1.2,0.4,0.3,0.1,0.3,1.3,1.2
Kemba Walker,PG,31,NYK,19,19,25.2,4.4,10.4,.426,2.3,5.4,.417,2.2,4.9,.436,.536,1.5,1.8,.800,0.2,2.5,2.7,3.1,1.0,0.3,1.3,1.3,12.6
Lonnie Walker,SG,23,SAS,28,3,22.7,4.1,10.3,.399,1.6,5.1,.313,2.5,5.1,.486,.477,1.4,1.6,.864,0.2,2.7,2.9,2.5,0.6,0.3,1.2,1.3,11.2
Brad Wanamaker,PG,32,IND,19,1,13.1,1.3,3.4,.385,0.2,0.8,.250,1.1,2.6,.429,.415,0.9,1.1,.900,0.3,1.4,1.7,2.2,0.2,0.3,0.9,2.0,3.8
Duane Washington Jr.,PG,21,IND,3,0,2.3,0.7,1.3,.500,0.3,1.0,.333,0.3,0.3,1.000,.625,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.7
P.J. Washington,PF,23,CHO,19,3,25.3,3.9,8.6,.454,2.0,4.8,.418,1.9,3.8,.500,.571,1.3,1.7,.750,1.3,3.8,5.1,2.2,0.7,1.2,1.3,2.2,11.1
Yuta Watanabe,SF,27,TOR,10,0,19.5,2.2,5.9,.373,1.4,3.9,.359,0.8,2.0,.400,.492,0.9,1.7,.529,0.9,3.1,4.0,1.1,0.6,0.7,0.3,1.5,6.7
Trendon Watford,SF,21,POR,8,0,5.0,0.9,1.6,.538,0.0,0.0,,0.9,1.6,.538,.538,0.3,0.4,.667,0.4,0.8,1.1,0.5,0.3,0.4,0.4,0.3,2.0
